,0,1,2,3,4,5,6,7,8,y
0,3.0519400183288248,-3.3543625340525036,-1.427282058521539,-2.4047087479724576,0.6380413581122615,0.09270023515067198,0.1903448854656468,-0.4671875589807028,-0.04798382059799376,HOROZ
1,-3.005715188686863,2.795599854745916,-0.47089110903037545,-0.2745629293989168,-0.6884289836922971,-0.6460188415292363,0.13384913267711246,-0.03929062407725115,0.07403519586996728,SEKER
2,-2.9355443450742573,0.022258133893938967,-0.1023597765457163,0.9245018532810676,0.002342832175567289,0.39843172475979316,-0.11914562985475183,-0.0691651594781273,-0.05178241088623817,DERMASON
3,-1.8988793220759235,0.15648206524598998,-0.4802292514392673,0.10160054426692983,0.35338817765688446,0.1216682925282205,-0.28683339576747224,-0.025539378361763013,-0.019505062736432578,DERMASON
4,-1.258651373866233,0.1551863481800136,0.005715411027916619,-0.5372423175897236,0.012557954438015726,-0.16494575795855201,-0.18399890298061342,0.1833103786832081,-0.009081955860097166,SIRA
5,-4.101157162537829,2.3905957974379746,0.6263891619829629,-0.13610884928561315,0.3560927007238132,-0.07912204304004877,0.4723916099673154,-0.21909574293638853,-0.08132320797641246,SEKER
6,1.555723710042449,-2.686396439798642,0.31978680650220725,0.6893110897611066,1.086011673593246,0.2045751622112399,0.15803968377385044,-0.07670215543088295,0.08453881253500502,HOROZ
7,-0.6601711239264301,-1.271634435407377,-0.10609957721879697,1.4297890611675153,0.043208861153873776,0.03893780490508949,0.013148301161670348,0.17735831808484848,0.07653663801839966,SIRA
8,-3.1875406722249484,1.7603051701340884,-0.0959030010702152,-0.5447408351455314,-0.5153876444609597,-0.2707124494913395,0.04100837287687846,-0.047832327365082375,-0.034042008120562316,SEKER
9,-0.8906801182954063,-0.1039493932466521,-1.198989725827877,0.38404195712610123,-0.0102045484434902,-0.1417506509435812,-0.3098806160018628,0.03286042717214084,0.016398017627968588,SIRA
10,0.21216671650359467,3.3247025277450004,0.509015427929159,0.03620019827470874,1.320446029432045,-0.34703577486834386,-0.169187043546116,-0.018892819318582395,0.22535365214253844,BARBUNYA
11,1.8445763014904586,0.7532781324818003,-0.7169095640620261,0.4510763040074673,0.07155392921477226,-0.2640124192482987,-0.4495687960515136,-0.16028043848720497,-0.02256180317751008,CALI
12,-0.7369073755005158,-0.9158450516761792,1.0922371897066465,1.3337688691927887,-0.14661365205158144,0.2067126804853482,-0.29892881353603784,-0.11064996781633356,0.06457502931724911,SIRA
